,unique_locations,most_active_hour,weekend_activity,weekday_activity,amount_of_activity,room_transition_count,toilet,bathroom1,bedroom1,conservatory,dining_room,hallway,kitchen,living_room,lounge,study,average_consecutive_no_motion,longest_consecutive_no_motion,minimum_consecutive_no_motion,night,morning,afternoon,evening,distinct_days_with_activity,common,other,private,avg_peak_activity_window,multiple_occupancy
763,6,17,487,0,1420.85,285,84.6,302.0833333333333,417.06666666666666,12.666666666666666,326.9166666666667,0.0,277.51666666666665,0.0,0.0,0.0,2.9175564681724846,209.93333333333334,0.016666666666666666,10,166,201,110,31,176.0,177.0,134.0,20.0,1
764,6,14,0,493,1461.1166666666668,255,13.233333333333333,151.75,602.3,16.316666666666666,218.54999999999998,0.0,458.9666666666667,0.0,0.0,0.0,2.9637254901960786,214.46666666666667,0.0,6,158,243,86,31,183.0,162.0,148.0,21.0,1
765,6,8,0,404,1441.5833333333333,206,23.633333333333333,138.03333333333333,629.4666666666667,9.583333333333334,192.15,0.0,448.7166666666667,0.0,0.0,0.0,3.5682755775577557,286.75,0.0,4,179,136,85,31,140.0,122.0,142.0,20.0,1
766,6,13,0,642,1434.4666666666667,396,133.55,364.98333333333335,223.4333333333333,13.516666666666666,204.88333333333335,0.0,494.1,0.0,0.0,0.0,2.2343717549325026,270.3,0.0,11,277,267,87,31,231.0,166.0,245.0,20.0,1
767,5,9,0,346,1317.9166666666667,181,0.0,530.3833333333333,34.11666666666667,0.0,0.0,191.36666666666667,509.43333333333334,0.0,52.61666666666667,0.0,3.8200483091787443,472.5,0.0,4,168,97,77,31,285.0,0.0,61.0,22.0,1
768,5,12,0,463,1424.7833333333333,249,0.0,307.78333333333336,38.05,0.0,0.0,77.6,869.9833333333333,0.0,131.36666666666667,0.0,3.077285817134629,402.53333333333336,0.0,4,109,261,89,31,401.0,0.0,62.0,21.0,1
769,5,9,0,260,1476.0833333333333,125,0.0,266.01666666666665,36.7,0.0,0.0,552.4333333333333,615.5,0.0,5.433333333333334,0.0,5.67724358974359,320.1333333333333,0.0,5,100,106,49,31,202.0,0.0,58.0,21.0,1
770,5,10,0,370,1402.7166666666667,222,0.0,664.6833333333333,65.05,0.0,0.0,96.13333333333334,544.0166666666667,0.0,32.833333333333336,0.0,3.791126126126126,427.96666666666664,0.0,5,145,97,123,31,272.0,0.0,98.0,21.0,1
771,4,10,0,268,1457.45,105,0.0,712.7,0.0,0.0,0.0,240.18333333333334,469.06666666666666,0.0,35.5,0.0,5.438246268656717,607.6,0.0,0,102,125,41,31,244.0,0.0,24.0,14.0,1
772,4,15,437,0,1420.1833333333334,208,0.0,455.56666666666666,0.0,0.0,0.0,215.1,677.9333333333334,0.0,71.58333333333333,0.0,3.2498474446987036,276.01666666666665,0.0,2,130,267,38,31,405.0,0.0,32.0,19.0,1
773,4,17,393,0,1464.5666666666666,210,0.0,463.5333333333333,0.0,0.0,0.0,221.38333333333333,668.5333333333333,0.0,111.11666666666666,0.0,3.7266327396098387,338.71666666666664,0.0,2,108,195,88,31,345.0,0.0,48.0,18.0,1
774,4,8,0,423,1403.8833333333334,255,0.0,40.166666666666664,0.0,0.0,0.0,165.98333333333332,1109.15,0.0,88.58333333333333,0.0,3.318873128447597,539.8333333333334,0.0,0,265,112,46,31,403.0,0.0,20.0,15.0,1
775,4,18,0,403,1460.8666666666666,160,0.0,608.3833333333333,0.0,0.0,0.0,155.55,589.1833333333333,0.0,107.75,0.0,3.624979321753515,477.9166666666667,0.0,0,136,146,121,31,362.0,0.0,41.0,16.0,1
776,4,8,0,266,1448.2,94,0.0,282.25,0.0,0.0,0.0,713.1833333333333,1.75,0.0,451.01666666666665,0.0,5.44436090225564,378.4166666666667,0.016666666666666666,2,121,102,41,31,246.0,0.0,20.0,21.0,1
777,3,11,0,224,1424.3999999999999,66,0.0,398.93333333333334,0.0,0.0,0.0,279.98333333333335,0.0,0.0,745.4833333333333,0.0,6.358928571428571,337.21666666666664,0.0,2,116,50,56,31,189.0,0.0,35.0,20.0,1
778,4,16,0,293,1424.2666666666667,52,0.0,664.4833333333333,0.0,0.0,0.0,63.26666666666667,1.2166666666666666,0.0,695.3,0.0,4.860978384527873,498.71666666666664,0.08333333333333333,0,85,158,50,31,268.0,0.0,25.0,16.0,1
779,4,13,107,0,1442.7166666666667,39,0.0,825.5666666666667,0.0,0.0,0.0,351.56666666666666,0.4,0.0,265.18333333333334,0.0,13.483333333333334,491.03333333333336,0.23333333333333334,0,25,55,27,31,66.0,0.0,41.0,16.0,1
780,3,9,40,0,685.35,29,0.0,59.21666666666667,0.0,0.0,0.0,15.683333333333334,0.0,0.0,610.45,0.0,17.13375,600.1166666666667,0.016666666666666666,0,40,0,0,31,23.0,0.0,17.0,1.0,1
781,3,20,0,18,2156.7166666666667,9,0.0,2122.45,0.0,0.0,0.0,6.833333333333334,0.0,0.0,27.433333333333334,0.0,119.81759259259259,2040.5,0.2833333333333333,0,0,0,18,31,5.0,0.0,13.0,2.0,1
782,3,15,0,133,1462.7666666666667,42,0.0,796.4,0.0,0.0,0.0,378.0333333333333,0.0,0.0,288.3333333333333,0.0,10.998245614035088,656.7166666666667,0.016666666666666666,0,46,68,19,31,96.0,0.0,37.0,13.0,1
783,4,13,0,89,1447.35,29,0.0,749.7333333333333,0.0,0.0,0.0,302.73333333333335,1.7333333333333334,0.0,393.15,0.0,16.262359550561797,610.7166666666667,0.15,0,39,39,11,31,44.0,0.0,45.0,14.0,1
784,3,9,0,134,1462.0666666666666,48,0.0,802.15,0.0,0.0,0.0,256.1166666666667,0.0,0.0,403.8,0.0,10.91094527363184,353.43333333333334,0.016666666666666666,2,70,50,12,31,84.0,0.0,50.0,22.0,1
785,3,13,0,87,1388.7,32,0.0,793.2833333333333,0.0,0.0,0.0,249.88333333333335,0.0,0.0,345.53333333333336,0.0,15.962068965517242,557.3666666666667,0.0,0,30,49,8,31,71.0,0.0,16.0,14.0,1
786,4,15,122,0,1462.7333333333333,60,0.0,863.8166666666666,0.0,0.0,0.0,188.3,22.45,0.0,388.1666666666667,0.0,11.989617486338798,519.1666666666666,0.016666666666666666,0,44,60,18,31,82.0,0.0,40.0,15.0,1
787,3,9,38,0,692.1166666666667,11,0.0,651.1166666666667,0.0,0.0,0.0,18.4,0.0,0.0,22.6,0.0,18.21359649122807,620.0833333333334,0.18333333333333332,0,38,0,0,31,24.0,0.0,14.0,1.0,1
788,1,19,0,4,2056.6333333333337,0,0.0,0.0,0.0,0.0,0.0,2056.6333333333337,0.0,0.0,0.0,0.0,514.1583333333334,2053.366666666667,0.8166666666666667,0,0,0,4,31,4.0,0.0,0.0,0.0,1
789,3,12,0,96,1540.3666666666666,34,0.0,0.0,0.0,0.0,0.0,1270.7833333333333,30.833333333333332,0.0,238.75,0.0,16.04548611111111,701.8833333333333,0.11666666666666667,0,32,47,17,31,96.0,0.0,0.0,14.0,1
790,2,12,0,52,1429.65,20,0.0,0.0,0.0,0.0,0.0,553.6166666666667,0.0,0.0,876.0333333333333,0.0,27.493269230769233,650.2833333333333,0.21666666666666667,0,13,31,8,31,52.0,0.0,0.0,13.0,1
791,2,9,0,91,1498.0333333333333,30,0.0,0.0,0.0,0.0,0.0,519.25,0.0,0.0,978.7833333333333,0.0,16.461904761904762,708.0,0.08333333333333333,0,41,43,7,31,91.0,0.0,0.0,13.0,1
792,4,10,0,99,1473.8166666666666,22,0.0,113.11666666666667,0.0,0.0,0.0,788.2333333333333,4.05,0.0,568.4166666666666,0.0,14.887037037037036,398.31666666666666,0.18333333333333332,1,38,35,25,31,86.0,0.0,13.0,18.0,1
793,3,10,184,0,1415.7833333333333,59,0.0,779.0166666666667,0.0,0.0,0.0,422.15,0.0,0.0,214.61666666666667,0.0,7.694474637681159,377.0833333333333,0.08333333333333333,2,72,73,37,31,116.0,0.0,68.0,20.0,1
794,3,9,31,0,664.6500000000001,18,0.0,18.55,0.0,0.0,0.0,627.9333333333334,0.0,0.0,18.166666666666668,0.0,21.440322580645166,610.95,0.016666666666666666,0,31,0,0,31,21.0,0.0,10.0,1.0,1
795,3,21,0,17,2195.633333333333,7,0.0,24.116666666666667,0.0,0.0,0.0,2120.6833333333334,0.0,0.0,50.833333333333336,0.0,129.15490196078431,2063.9333333333334,0.26666666666666666,0,0,0,17,31,12.0,0.0,5.0,3.0,1
796,3,9,0,100,1460.3333333333335,34,0.0,688.8,0.0,0.0,0.0,510.18333333333334,0.0,0.0,261.34999999999997,0.0,14.603333333333335,324.6333333333333,0.11666666666666667,2,39,41,18,31,65.0,0.0,35.0,19.0,1
797,4,9,0,168,1433.3166666666666,53,0.0,310.56666666666666,0.0,0.0,0.0,389.59999999999997,173.01666666666668,0.0,560.1333333333333,0.0,8.531646825396825,392.8,0.11666666666666667,1,89,66,12,31,79.0,0.0,89.0,21.0,1
798,3,0,0,202,1338.6833333333334,89,0.0,231.11666666666665,0.0,0.0,0.0,544.9333333333334,0.0,0.0,562.6333333333333,0.0,6.660116086235489,193.55,0.0,66,34,81,21,31,148.0,0.0,54.0,22.0,1
799,3,8,0,294,1440.2,139,0.0,443.1,0.0,0.0,0.0,250.68333333333334,0.0,0.0,746.4166666666666,0.0,4.898639455782313,233.26666666666668,0.0,32,161,62,39,31,219.0,0.0,75.0,20.0,1
800,3,10,0,225,1486.8333333333333,88,0.0,361.0833333333333,0.0,0.0,0.0,362.1166666666667,0.0,0.0,763.6333333333333,0.0,6.608148148148148,191.3,0.0,20,79,79,47,31,178.0,0.0,47.0,22.0,1
801,3,18,0,262,1439.9333333333334,91,0.0,97.35,0.0,0.0,0.0,488.0,0.0,0.0,854.5833333333334,0.0,5.495928753180662,176.73333333333332,0.0,33,86,64,79,31,210.0,0.0,52.0,23.0,1
802,3,15,0,300,1374.7166666666667,109,0.0,192.70000000000002,0.0,0.0,0.0,372.76666666666665,0.0,0.0,809.25,0.0,4.582388888888889,180.15,0.0,21,131,101,47,31,245.0,0.0,55.0,20.0,1
803,3,11,194,0,858.55,103,0.0,244.04999999999998,0.0,0.0,0.0,425.01666666666665,0.0,0.0,189.48333333333332,0.0,4.425515463917526,231.71666666666667,0.0,25,156,13,0,31,140.0,0.0,54.0,11.0,1
804,3,12,185,0,2024.1833333333334,49,0.0,5.666666666666667,0.0,0.0,0.0,42.88333333333333,0.0,0.0,1975.6333333333334,0.0,10.941531531531531,1378.9333333333334,0.0,0,34,95,56,31,171.0,0.0,14.0,11.0,1
805,3,11,0,214,1423.6833333333334,78,0.0,343.68333333333334,0.0,0.0,0.0,292.55,0.0,0.0,787.4499999999999,0.0,6.65272585669782,290.6,0.0,17,114,45,38,31,175.0,0.0,39.0,19.0,1
806,3,19,0,316,1504.2333333333333,132,0.0,407.59999999999997,0.0,0.0,0.0,350.15,0.0,0.0,746.4833333333333,0.0,4.7602320675105485,215.0,0.0,22,81,123,90,31,254.0,0.0,62.0,21.0,1
807,3,10,0,300,1419.2,113,0.0,429.96666666666664,0.0,0.0,0.0,168.8,0.0,0.0,820.4333333333334,0.0,4.730666666666667,261.5833333333333,0.0,15,132,88,65,31,238.0,0.0,62.0,19.0,1
808,3,12,0,267,1464.5,124,0.0,559.5333333333333,0.0,0.0,0.0,162.43333333333334,0.0,0.0,742.5333333333333,0.0,5.48501872659176,163.5,0.0,26,95,106,40,31,202.0,0.0,65.0,21.0,1
809,3,11,0,221,1427.25,82,0.0,484.9,0.0,0.0,0.0,197.21666666666667,0.0,0.0,745.1333333333333,0.0,6.458144796380091,236.36666666666667,0.0,11,94,64,52,31,176.0,0.0,45.0,20.0,1
810,3,12,176,0,1396.0166666666667,77,0.0,591.0166666666667,0.0,0.0,0.0,52.06666666666667,0.0,0.0,752.9333333333333,0.0,7.9319128787878785,277.6,0.0,15,71,61,29,31,140.0,0.0,36.0,18.0,1
811,3,12,192,0,1548.1166666666666,84,0.0,655.8666666666667,0.0,0.0,0.0,359.8333333333333,0.0,0.0,532.4166666666666,0.0,8.063107638888889,229.91666666666666,0.0,12,58,74,48,31,144.0,0.0,48.0,22.0,1
812,3,9,0,251,1368.4,108,0.0,337.6166666666666,0.0,0.0,0.0,263.8,0.0,0.0,766.9833333333333,0.0,5.451792828685259,138.38333333333333,0.0,21,98,82,50,31,187.0,0.0,64.0,20.0,1
813,3,12,0,277,1459.4666666666667,82,0.0,318.0,0.0,0.0,0.0,266.5833333333333,0.0,0.0,874.8833333333333,0.0,5.268832731648616,209.6,0.0,17,91,119,50,31,236.0,0.0,41.0,20.0,1
814,3,11,0,265,1469.2,103,0.0,363.9833333333333,0.0,0.0,0.0,301.43333333333334,0.0,0.0,803.7833333333333,0.0,5.544150943396226,173.81666666666666,0.0,27,102,73,63,31,222.0,0.0,43.0,23.0,1
815,3,10,0,237,1398.5,102,0.0,244.99999999999997,0.0,0.0,0.0,391.53333333333336,0.0,0.0,761.9666666666667,0.0,5.90084388185654,101.86666666666666,0.0,11,104,52,70,31,191.0,0.0,46.0,22.0,1
816,3,11,0,257,1393.5,103,0.0,31.316666666666666,0.0,0.0,0.0,571.85,0.0,0.0,790.3333333333334,0.0,5.4221789883268485,196.83333333333334,0.0,7,106,93,51,31,217.0,0.0,40.0,20.0,1
817,3,20,347,0,1531.0333333333333,82,0.0,258.78333333333336,0.0,0.0,0.0,394.0833333333333,0.0,0.0,878.1666666666666,0.0,4.412199807877041,190.28333333333333,0.0,20,72,90,165,31,301.0,0.0,46.0,23.0,1
818,3,11,188,0,1414.4333333333334,91,0.0,597.8333333333334,0.0,0.0,0.0,106.86666666666667,0.0,0.0,709.7333333333333,0.0,7.523581560283688,183.56666666666666,0.0,21,90,40,37,31,136.0,0.0,52.0,21.0,1
819,3,9,0,243,1449.9166666666667,119,0.0,489.0833333333333,0.0,0.0,0.0,107.15,0.0,0.0,853.6833333333333,0.0,5.966735253772291,192.45,0.0,16,107,64,56,31,188.0,0.0,55.0,21.0,1
820,3,12,0,216,1444.1166666666666,61,0.0,439.3833333333333,0.0,0.0,0.0,195.65,0.0,0.0,809.0833333333334,0.0,6.685725308641975,155.53333333333333,0.0,23,84,80,29,31,180.0,0.0,36.0,22.0,1
821,3,10,0,218,1371.8,95,0.0,395.1166666666667,0.0,0.0,0.0,280.06666666666666,0.0,0.0,696.6166666666667,0.0,6.292660550458716,157.56666666666666,0.0,17,101,71,29,31,160.0,0.0,58.0,21.0,1
822,3,9,0,233,1493.4166666666667,110,0.0,436.18333333333334,0.0,0.0,0.0,289.95,0.0,0.0,767.2833333333333,0.0,6.409513590844063,170.95,0.0,25,103,67,38,31,176.0,0.0,57.0,23.0,1
823,3,15,0,311,1388.3666666666666,76,0.0,230.78333333333333,0.0,0.0,0.0,287.6666666666667,0.0,0.0,869.9166666666666,0.0,4.464201500535905,174.73333333333332,0.0,21,104,159,27,31,270.0,0.0,41.0,21.0,1
824,3,12,191,0,1415.35,87,0.0,667.0166666666667,0.0,0.0,0.0,91.2,0.0,0.0,657.1333333333333,0.0,7.410209424083769,170.9,0.0,26,53,73,39,31,135.0,0.0,56.0,21.0,1
825,3,13,229,0,1540.0666666666666,80,0.0,460.06666666666666,0.0,0.0,0.0,219.48333333333332,0.0,0.0,860.5166666666667,0.0,6.725181950509461,228.38333333333333,0.0,12,58,123,36,31,183.0,0.0,46.0,22.0,1
826,3,9,0,183,1443.8166666666666,69,0.0,334.6666666666667,0.0,0.0,0.0,374.8333333333333,0.0,0.0,734.3166666666667,0.0,7.889708561020036,242.31666666666666,0.0,15,80,46,42,31,154.0,0.0,29.0,23.0,1
827,3,11,0,217,1366.6833333333334,50,0.0,304.2,0.0,0.0,0.0,158.68333333333334,0.0,0.0,903.8,0.0,6.298079877112135,202.08333333333334,0.0,18,88,55,56,31,194.0,0.0,23.0,20.0,1
828,3,11,0,206,1452.8166666666666,76,0.0,591.2,0.0,0.0,0.0,120.96666666666667,0.0,0.0,740.65,0.0,7.052508090614887,206.08333333333334,0.0,13,82,71,40,31,163.0,0.0,43.0,21.0,1
829,3,17,0,214,1418.0166666666667,112,0.0,0.0,1177.6666666666667,0.0,0.0,123.41666666666667,116.93333333333334,0.0,0.0,0.0,6.65735524256651,268.55,0.016666666666666666,9,74,92,39,31,117.0,0.0,97.0,23.0,0
830,3,13,0,296,1451.3166666666666,145,0.0,0.0,1211.05,0.0,0.0,115.83333333333334,124.43333333333334,0.0,0.0,0.0,4.9030968468468465,339.2,0.016666666666666666,1,83,136,76,31,159.0,0.0,137.0,18.0,0
831,3,8,0,215,1418.9333333333334,100,0.0,0.0,1166.25,0.0,0.0,140.66666666666666,112.01666666666667,0.0,0.0,0.0,6.5996899224806205,339.05,0.03333333333333333,1,101,37,76,31,123.0,0.0,92.0,18.0,0
832,3,18,0,251,1411.75,119,0.0,0.0,1170.2833333333333,0.0,0.0,122.61666666666666,118.85,0.0,0.0,0.0,5.624501992031872,298.28333333333336,0.0,19,118,48,66,31,134.0,0.0,117.0,19.0,0
833,3,9,0,223,1458.9666666666667,109,0.0,0.0,1216.3,0.0,0.0,126.4,116.26666666666667,0.0,0.0,0.0,6.542451420029895,348.3,0.016666666666666666,11,97,83,32,31,127.0,0.0,96.0,23.0,0
834,3,17,200,0,1472.6166666666666,85,0.0,0.0,1160.0333333333333,0.0,0.0,125.96666666666667,186.61666666666667,0.0,0.0,0.0,7.363083333333333,281.4,0.05,10,59,96,35,31,107.0,0.0,93.0,19.0,0
835,3,9,207,0,1439.8,113,0.0,0.0,1095.7666666666667,0.0,0.0,103.93333333333334,240.1,0.0,0.0,0.0,6.955555555555556,204.78333333333333,0.016666666666666666,5,92,79,31,31,117.0,0.0,90.0,23.0,0
836,3,18,0,238,1440.4166666666667,108,0.0,0.0,1203.95,0.0,0.0,142.18333333333334,94.28333333333333,0.0,0.0,0.0,6.052170868347339,285.23333333333335,0.016666666666666666,14,92,62,70,31,128.0,0.0,110.0,23.0,0
837,3,13,0,380,1432.0333333333333,197,0.0,0.0,1114.8999999999999,0.0,0.0,127.85,189.28333333333333,0.0,0.0,0.0,3.7685087719298247,375.65,0.016666666666666666,1,128,175,76,31,203.0,0.0,177.0,23.0,0
838,3,18,0,274,1445.8666666666666,105,0.0,0.0,1118.4833333333333,0.0,0.0,110.78333333333333,216.6,0.0,0.0,0.0,5.276885644768856,343.75,0.03333333333333333,1,95,106,72,31,167.0,0.0,107.0,18.0,0
839,3,8,0,253,1391.95,126,0.0,0.0,1108.75,0.0,0.0,109.18333333333334,174.01666666666668,0.0,0.0,0.0,5.501778656126483,333.43333333333334,0.0,6,131,39,77,31,129.0,0.0,124.0,18.0,0
840,3,12,0,271,1474.6166666666668,111,0.0,0.0,1135.4,0.0,0.0,109.66666666666666,229.55,0.0,0.0,0.0,5.4413899138991395,391.55,0.03333333333333333,7,94,125,45,31,171.0,0.0,100.0,18.0,0
841,3,9,252,0,1417.6666666666667,117,0.0,0.0,1196.0,0.0,0.0,86.43333333333334,135.23333333333332,0.0,0.0,0.0,5.625661375661376,403.8333333333333,0.0,0,97,110,45,31,135.0,0.0,117.0,17.0,0
842,3,9,203,0,1410.15,96,0.0,0.0,1192.3166666666666,0.0,0.0,96.55,121.28333333333333,0.0,0.0,0.0,6.946551724137931,247.83333333333334,0.016666666666666666,2,84,81,36,31,102.0,0.0,101.0,19.0,0
843,3,8,0,203,1468.8166666666666,93,0.0,0.0,1251.6166666666668,0.0,0.0,90.18333333333334,127.01666666666667,0.0,0.0,0.0,7.235550082101806,413.75,0.05,9,90,42,62,31,103.0,0.0,100.0,18.0,0
844,3,18,0,226,1475.6666666666667,112,0.0,0.0,1126.0666666666666,0.0,0.0,121.5,228.1,0.0,0.0,0.0,6.5294985250737465,234.01666666666668,0.0,1,100,62,63,31,131.0,0.0,95.0,20.0,0
845,3,9,0,248,1413.1333333333334,125,0.0,0.0,1161.35,0.0,0.0,91.01666666666667,160.76666666666668,0.0,0.0,0.0,5.698118279569893,279.1166666666667,0.03333333333333333,4,105,68,71,31,143.0,0.0,105.0,21.0,0
846,3,18,0,223,1423.45,112,0.0,0.0,1183.9,0.0,0.0,89.8,149.75,0.0,0.0,0.0,6.383183856502242,300.1333333333333,0.016666666666666666,16,72,57,78,31,106.0,0.0,117.0,19.0,0
847,3,8,0,219,1439.5833333333333,109,0.0,0.0,1193.1833333333334,0.0,0.0,110.86666666666666,135.53333333333333,0.0,0.0,0.0,6.573439878234399,323.73333333333335,0.0,8,80,73,58,31,132.0,0.0,87.0,22.0,0
848,3,8,237,0,1468.9166666666667,108,0.0,0.0,1202.2166666666667,0.0,0.0,123.91666666666667,142.78333333333333,0.0,0.0,0.0,6.197960618846695,426.71666666666664,0.05,0,104,95,38,31,138.0,0.0,99.0,17.0,0
849,3,9,229,0,1415.2333333333333,103,0.0,0.0,1180.0833333333333,0.0,0.0,115.26666666666667,119.88333333333333,0.0,0.0,0.0,6.1800582241630275,219.9,0.016666666666666666,6,91,95,37,31,119.0,0.0,110.0,20.0,0
850,3,9,0,292,1449.1666666666667,148,0.0,0.0,1151.0,0.0,0.0,151.16666666666666,147.0,0.0,0.0,0.0,4.962899543378995,161.51666666666668,0.0,18,115,90,69,31,157.0,0.0,135.0,22.0,0
851,4,9,0,294,1427.6166666666666,174,0.0,13.75,1170.5166666666667,0.0,0.0,116.18333333333334,127.16666666666667,0.0,0.0,0.0,4.855839002267573,374.8833333333333,0.0,1,137,70,86,31,146.0,0.0,148.0,18.0,0
852,4,8,0,388,1486.4833333333333,229,0.0,16.733333333333334,1157.3333333333333,0.0,0.0,108.06666666666666,204.35,0.0,0.0,0.0,3.8311426116838487,368.1333333333333,0.0,23,120,183,62,31,168.0,0.0,220.0,18.0,0
853,4,8,0,248,1382.3333333333333,135,0.0,9.383333333333333,1087.5166666666667,0.0,0.0,106.55,178.88333333333333,0.0,0.0,0.0,5.573924731182795,383.78333333333336,0.0,1,113,70,64,31,124.0,0.0,124.0,23.0,0
854,4,8,0,261,1487.45,151,0.0,7.916666666666666,1225.8666666666666,0.0,0.0,132.15,121.51666666666667,0.0,0.0,0.0,5.69904214559387,372.8333333333333,0.0,3,95,91,72,31,129.0,0.0,132.0,18.0,0
855,4,17,286,0,1416.3166666666666,148,0.0,4.616666666666666,1046.15,0.0,0.0,142.01666666666665,223.53333333333333,0.0,0.0,0.0,4.952156177156177,400.1166666666667,0.0,0,144,112,30,31,162.0,0.0,124.0,17.0,0
856,4,17,274,0,1433.4666666666667,139,0.0,4.716666666666667,1168.5833333333333,0.0,0.0,110.56666666666666,149.6,0.0,0.0,0.0,5.2316301703163015,382.1666666666667,0.0,1,111,79,83,31,115.0,0.0,159.0,18.0,0
857,4,8,0,329,1412.05,199,0.0,26.866666666666664,1117.7,0.0,0.0,82.94999999999999,184.53333333333333,0.0,0.0,0.0,4.2919452887538,319.65,0.0,2,142,92,93,31,161.0,0.0,168.0,18.0,0
858,4,12,0,456,1448.9166666666667,284,0.0,38.3,1145.9666666666667,0.0,0.0,102.56666666666666,162.08333333333334,0.0,0.0,0.0,3.177448830409357,477.1166666666667,0.0,0,176,219,61,31,227.0,0.0,229.0,17.0,0
859,4,9,0,258,1454.55,142,0.0,6.483333333333333,1157.7333333333333,0.0,0.0,105.73333333333333,184.6,0.0,0.0,0.0,5.6377906976744185,413.85,0.0,1,121,68,68,31,131.0,0.0,127.0,18.0,0
860,5,11,0,738,1322.8,560,0.0,17.983333333333334,620.0500000000001,0.0,0.0,259.46666666666664,140.2,0.0,285.1,0.0,1.7948439620081411,113.88333333333334,0.0,33,178,280,247,30,588.0,0.0,150.0,22.0,1
861,5,11,0,563,1408.1,394,0.0,7.266666666666667,680.3,0.0,0.0,226.53333333333333,49.766666666666666,0.0,444.23333333333335,0.0,2.501065719360568,208.36666666666667,0.0,7,169,266,121,30,459.0,0.0,104.0,20.0,1
862,5,8,0,533,1456.1166666666666,412,0.0,9.466666666666667,472.01666666666665,0.0,0.0,169.98333333333332,59.71666666666667,0.0,744.9333333333334,0.0,2.731926203877423,194.48333333333332,0.0,24,210,137,162,30,442.0,0.0,91.0,23.0,1
863,5,14,0,590,1478.6,418,0.0,10.116666666666667,544.9833333333333,0.0,0.0,370.2166666666667,61.75,0.0,491.53333333333336,0.0,2.506101694915254,173.78333333333333,0.0,4,184,229,173,30,492.0,0.0,98.0,22.0,1
864,5,18,0,594,1346.2166666666667,410,0.0,12.0,652.5,0.0,0.0,223.6,70.4,0.0,387.71666666666664,0.0,2.266358024691358,197.08333333333334,0.0,10,139,246,199,30,486.0,0.0,108.0,22.0,1
865,5,13,606,0,1534.4,451,0.0,10.133333333333333,674.9833333333333,0.0,0.0,146.65,103.71666666666667,0.0,598.9166666666666,0.0,2.532013201320132,237.36666666666667,0.0,6,125,315,160,30,485.0,0.0,121.0,21.0,1
866,5,11,678,0,1439.0333333333333,490,0.0,15.25,610.8333333333334,0.0,0.0,212.6,100.38333333333334,0.0,499.96666666666664,0.0,2.1224680432645036,234.41666666666666,0.0,17,224,230,207,30,567.0,0.0,111.0,23.0,1
867,5,10,0,644,1440.9666666666667,462,0.0,22.983333333333334,606.35,0.0,0.0,206.41666666666666,63.65,0.0,541.5666666666666,0.0,2.237525879917184,224.4,0.0,1,219,244,180,30,520.0,0.0,124.0,21.0,1
868,5,18,0,700,1405.05,456,0.0,13.85,532.8666666666667,0.0,0.0,290.48333333333335,140.25,0.0,427.6,0.0,2.007214285714286,222.51666666666668,0.0,8,219,225,248,30,596.0,0.0,104.0,23.0,1
869,5,9,0,593,1470.5333333333333,455,0.0,13.333333333333334,581.3,0.0,0.0,296.8333333333333,62.46666666666667,0.0,516.6,0.0,2.47982012366498,280.3333333333333,0.0,4,191,230,168,30,478.0,0.0,115.0,23.0,1
870,5,10,0,809,1407.8666666666666,568,0.0,19.9,583.2,0.0,0.0,251.1,125.75,0.0,427.9166666666667,0.0,1.7402554594149153,180.88333333333333,0.0,9,236,343,221,30,671.0,0.0,138.0,22.0,1
871,5,9,0,599,1470.2333333333333,419,0.0,19.3,614.7333333333333,0.0,0.0,167.85,84.66666666666667,0.0,583.6833333333334,0.0,2.4544796883695046,188.11666666666667,0.0,5,242,149,203,30,467.0,0.0,132.0,22.0,1
872,5,9,638,0,1444.4,451,0.0,15.450000000000001,597.2666666666667,0.0,0.0,398.73333333333335,48.13333333333333,0.0,384.81666666666666,0.0,2.263949843260188,429.18333333333334,0.0,2,223,301,112,30,511.0,0.0,127.0,23.0,1
873,5,11,534,0,1412.3166666666666,388,0.0,15.166666666666666,621.6666666666667,0.0,0.0,332.1166666666667,67.63333333333334,0.0,375.73333333333335,0.0,2.6447877652933833,226.11666666666667,0.0,3,211,122,198,30,424.0,0.0,110.0,23.0,1
874,5,12,0,656,1450.8833333333332,461,0.0,21.366666666666667,628.0666666666666,0.0,0.0,235.75,88.45,0.0,477.25,0.0,2.2117123983739835,203.41666666666666,0.0,7,204,220,225,30,547.0,0.0,109.0,22.0,1
875,5,9,0,415,1400.7166666666667,307,0.0,11.35,567.7333333333333,0.0,0.0,518.3166666666666,45.61666666666667,0.0,257.7,0.0,3.3752208835341366,300.9,0.0,7,179,69,160,30,325.0,0.0,90.0,23.0,1
876,5,11,0,696,1469.0166666666667,461,0.0,15.15,642.8166666666667,0.0,0.0,352.46666666666664,109.88333333333334,0.0,348.7,0.0,2.1106561302681994,294.68333333333334,0.0,4,248,254,190,30,551.0,0.0,145.0,23.0,1
877,5,12,0,824,1462.3333333333333,598,0.0,55.93333333333334,648.55,0.0,0.0,258.15,87.35,0.0,412.35,0.0,1.7746763754045307,132.81666666666666,0.0,9,203,361,251,30,668.0,0.0,156.0,23.0,1
878,5,17,0,674,1389.7666666666667,509,0.0,24.066666666666666,478.84999999999997,0.0,0.0,232.91666666666666,77.78333333333333,0.0,576.15,0.0,2.0619683481701285,159.06666666666666,0.0,5,206,219,244,30,568.0,0.0,106.0,22.0,1
